Time,Cloud Cover (%),Pressure_kpa,Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
2/9/2020 0:00,75,1007,18,76,3
2/9/2020 1:00,69,1007,16,94,4
2/9/2020 2:00,63,1006,16,113,4
2/9/2020 3:00,57,1006,16,132,5
2/9/2020 4:00,59,1006,16,140,5
2/9/2020 5:00,62,1006,16,147,5
2/9/2020 6:00,65,1006,16,155,5
2/9/2020 7:00,64,1007,16,166,6
2/9/2020 8:00,64,1007,16,178,6
2/9/2020 9:00,63,1008,16,190,6
2/9/2020 10:00,60,1008,18,204,8
2/9/2020 11:00,57,1007,18,219,10
2/9/2020 12:00,54,1007,20,234,12
2/9/2020 13:00,59,1006,20,244,13
2/9/2020 14:00,64,1005,20,254,15
2/9/2020 15:00,69,1005,20,265,17
2/9/2020 16:00,63,1005,20,273,17
2/9/2020 17:00,57,1005,18,281,18
2/9/2020 18:00,51,1005,18,288,18
2/9/2020 19:00,56,1006,18,295,17
2/9/2020 20:00,61,1007,18,302,16
2/9/2020 21:00,67,1007,18,308,15
2/9/2020 22:00,77,1007,16,313,15
2/9/2020 23:00,88,1007,16,318,15
3/9/2020 0:00,99,1007,14,323,15
3/9/2020 1:00,99,1007,14,319,14
3/9/2020 2:00,100,1006,14,315,14
3/9/2020 3:00,100,1006,14,311,13
3/9/2020 4:00,100,1006,14,307,11
3/9/2020 5:00,100,1006,14,303,9
3/9/2020 6:00,100,1006,14,299,8
3/9/2020 7:00,98,1007,16,290,7
3/9/2020 8:00,95,1008,16,282,6
3/9/2020 9:00,93,1008,18,273,5
3/9/2020 10:00,86,1008,18,273,8
3/9/2020 11:00,78,1008,18,274,11
3/9/2020 12:00,71,1007,18,274,14
3/9/2020 13:00,66,1007,18,276,16
3/9/2020 14:00,61,1006,18,277,19
3/9/2020 15:00,57,1005,20,279,21
3/9/2020 16:00,58,1005,18,280,21
3/9/2020 17:00,60,1006,18,281,21
3/9/2020 18:00,62,1006,18,282,20
3/9/2020 19:00,62,1007,18,282,18
3/9/2020 20:00,62,1007,18,282,17
3/9/2020 21:00,62,1008,18,282,15
3/9/2020 22:00,62,1008,16,281,13
3/9/2020 23:00,62,1008,16,281,12
4/9/2020 0:00,62,1007,16,281,10
4/9/2020 1:00,59,1007,16,260,9
4/9/2020 2:00,55,1007,14,239,8
4/9/2020 3:00,52,1006,14,218,7
4/9/2020 4:00,54,1006,14,178,7
4/9/2020 5:00,55,1006,14,137,6
4/9/2020 6:00,57,1006,14,96,6
4/9/2020 7:00,61,1007,14,112,6
4/9/2020 8:00,66,1007,16,128,6
4/9/2020 9:00,71,1008,16,144,6
4/9/2020 10:00,72,1007,16,178,8
4/9/2020 11:00,73,1007,18,212,10
4/9/2020 12:00,74,1006,18,245,12
4/9/2020 13:00,73,1006,18,258,14
4/9/2020 14:00,73,1005,18,271,15
4/9/2020 15:00,73,1004,18,284,17
4/9/2020 16:00,77,1004,18,284,16
4/9/2020 17:00,82,1004,18,284,14
4/9/2020 18:00,86,1005,18,284,13
4/9/2020 19:00,82,1005,18,257,11
4/9/2020 20:00,78,1006,18,231,9
4/9/2020 21:00,74,1006,18,204,7
4/9/2020 22:00,75,1006,16,154,7
4/9/2020 23:00,77,1006,16,104,7
5/9/2020 0:00,78,1006,14,55,7
5/9/2020 1:00,79,1005,14,59,8
5/9/2020 2:00,80,1005,12,64,9
5/9/2020 3:00,81,1004,12,69,10
5/9/2020 4:00,78,1004,12,81,9
5/9/2020 5:00,75,1005,12,94,7
5/9/2020 6:00,72,1005,12,106,6
5/9/2020 7:00,68,1005,12,141,7
5/9/2020 8:00,63,1006,14,176,7
5/9/2020 9:00,59,1006,16,211,8
5/9/2020 10:00,58,1005,16,223,9
5/9/2020 11:00,58,1005,18,235,11
5/9/2020 12:00,57,1004,18,247,13
5/9/2020 13:00,56,1004,18,260,14
5/9/2020 14:00,56,1003,18,272,15
5/9/2020 15:00,56,1002,18,285,16
5/9/2020 16:00,59,1002,18,292,16
5/9/2020 17:00,62,1002,18,299,15
5/9/2020 18:00,66,1002,18,306,15
5/9/2020 19:00,76,1003,18,299,12
5/9/2020 20:00,87,1004,18,292,10
5/9/2020 21:00,97,1004,16,284,8
5/9/2020 22:00,94,1004,16,263,7
5/9/2020 23:00,91,1004,16,242,6
6/9/2020 0:00,88,1004,14,221,5
6/9/2020 1:00,81,1004,14,231,5
6/9/2020 2:00,74,1003,14,240,6
6/9/2020 3:00,67,1003,14,250,6
6/9/2020 4:00,68,1003,14,270,6
6/9/2020 5:00,68,1003,14,291,5
6/9/2020 6:00,69,1003,16,312,5
6/9/2020 7:00,67,1003,16,316,6
6/9/2020 8:00,66,1003,16,319,6
6/9/2020 9:00,64,1004,18,323,7
6/9/2020 10:00,68,1003,18,315,9
6/9/2020 11:00,73,1003,18,306,10
6/9/2020 12:00,78,1003,20,298,12
6/9/2020 13:00,80,1002,20,298,13
6/9/2020 14:00,82,1001,20,299,14
6/9/2020 15:00,84,1000,20,299,16
6/9/2020 16:00,82,1000,20,299,15
6/9/2020 17:00,80,1000,20,299,14
6/9/2020 18:00,78,1001,20,299,13
6/9/2020 19:00,75,1001,20,306,12
6/9/2020 20:00,73,1001,20,313,10
6/9/2020 21:00,70,1002,20,320,9
6/9/2020 22:00,68,1002,20,290,7
6/9/2020 23:00,67,1002,18,260,6
7/9/2020 0:00,65,1002,18,231,4
7/9/2020 1:00,70,1001,18,177,4
7/9/2020 2:00,74,1001,18,122,4
7/9/2020 3:00,78,1000,18,68,4
7/9/2020 4:00,81,1001,18,96,5
7/9/2020 5:00,83,1001,18,124,6
7/9/2020 6:00,85,1001,16,152,8
7/9/2020 7:00,82,1001,16,158,7
7/9/2020 8:00,79,1002,16,164,7
7/9/2020 9:00,77,1002,16,170,7
7/9/2020 10:00,70,1002,16,185,9
7/9/2020 11:00,64,1002,18,201,11
7/9/2020 12:00,58,1001,18,216,12
7/9/2020 13:00,58,1001,18,219,13
7/9/2020 14:00,59,1000,18,221,13
7/9/2020 15:00,59,1000,18,224,14
7/9/2020 16:00,63,1000,18,233,13
7/9/2020 17:00,66,1000,18,242,12
7/9/2020 18:00,70,1000,18,251,12
7/9/2020 19:00,70,1001,18,254,11
7/9/2020 20:00,70,1001,18,256,10
7/9/2020 21:00,71,1002,18,258,9
7/9/2020 22:00,75,1002,18,238,10
7/9/2020 23:00,79,1002,16,217,12
8/9/2020 0:00,84,1002,16,197,13
8/9/2020 1:00,82,1001,16,189,14
8/9/2020 2:00,81,1001,16,182,16
8/9/2020 3:00,80,1001,14,175,17
8/9/2020 4:00,80,1001,14,186,15
8/9/2020 5:00,79,1001,16,196,13
8/9/2020 6:00,79,1001,16,207,11
8/9/2020 7:00,78,1002,16,236,10
8/9/2020 8:00,77,1003,18,265,8
8/9/2020 9:00,76,1003,18,294,7
8/9/2020 10:00,68,1003,20,295,10
8/9/2020 11:00,61,1002,20,296,14
8/9/2020 12:00,53,1002,20,297,17
8/9/2020 13:00,57,1001,20,303,18
8/9/2020 14:00,62,1001,20,310,18
8/9/2020 15:00,66,1000,20,316,18
8/9/2020 16:00,74,1001,18,319,18
8/9/2020 17:00,82,1001,18,322,17
8/9/2020 18:00,90,1001,16,326,16
8/9/2020 19:00,88,1001,16,295,16
8/9/2020 20:00,86,1002,14,265,17
8/9/2020 21:00,84,1002,12,235,17
8/9/2020 22:00,80,1002,12,203,16
8/9/2020 23:00,76,1002,12,172,15
9/9/2020 0:00,72,1002,12,141,13
9/9/2020 1:00,80,1002,12,203,15
9/9/2020 2:00,88,1002,12,266,17
9/9/2020 3:00,96,1001,14,329,19
9/9/2020 4:00,95,1001,14,320,19
9/9/2020 5:00,93,1002,14,312,19
9/9/2020 6:00,92,1002,14,304,19
9/9/2020 7:00,87,1003,14,302,16
9/9/2020 8:00,83,1004,14,300,12
9/9/2020 9:00,78,1005,16,298,9
9/9/2020 10:00,79,1004,16,289,11
9/9/2020 11:00,80,1004,16,280,12
9/9/2020 12:00,81,1004,16,271,14
9/9/2020 13:00,79,1004,16,262,13
9/9/2020 14:00,77,1003,16,254,12
9/9/2020 15:00,75,1003,16,246,11
9/9/2020 16:00,75,1003,16,241,10
9/9/2020 17:00,74,1003,16,236,9
9/9/2020 18:00,74,1004,14,231,8
9/9/2020 19:00,76,1004,14,228,8
9/9/2020 20:00,78,1005,12,226,8
9/9/2020 21:00,80,1005,10,223,8
9/9/2020 22:00,78,1005,10,216,10
9/9/2020 23:00,77,1005,10,209,12
10/9/2020 0:00,75,1006,10,202,14
10/9/2020 1:00,73,1005,12,200,15
10/9/2020 2:00,71,1005,14,197,16
10/9/2020 3:00,69,1005,14,195,17
10/9/2020 4:00,64,1005,14,195,16
10/9/2020 5:00,59,1006,14,195,15
10/9/2020 6:00,54,1006,14,194,14
10/9/2020 7:00,53,1007,16,195,14
10/9/2020 8:00,52,1007,16,196,14
10/9/2020 9:00,52,1008,16,196,14
10/9/2020 10:00,55,1008,16,206,14
10/9/2020 11:00,59,1008,18,215,15
10/9/2020 12:00,62,1007,18,224,16
10/9/2020 13:00,68,1007,18,237,16
10/9/2020 14:00,74,1006,18,249,17
10/9/2020 15:00,79,1006,18,261,18
10/9/2020 16:00,76,1006,18,268,17
10/9/2020 17:00,73,1007,18,275,17
10/9/2020 18:00,70,1007,18,282,16
10/9/2020 19:00,71,1007,18,285,15
10/9/2020 20:00,72,1008,18,288,14
10/9/2020 21:00,73,1009,18,291,13
10/9/2020 22:00,77,1008,16,291,13
10/9/2020 23:00,80,1008,16,290,13
11/9/2020 0:00,83,1008,16,289,13
11/9/2020 1:00,84,1008,16,285,14
11/9/2020 2:00,85,1008,16,281,14
11/9/2020 3:00,85,1007,16,277,15
11/9/2020 4:00,85,1007,16,274,14
11/9/2020 5:00,84,1007,16,271,13
11/9/2020 6:00,83,1008,16,267,12
11/9/2020 7:00,86,1008,16,266,11
11/9/2020 8:00,89,1008,16,265,10
11/9/2020 9:00,91,1009,16,265,9
11/9/2020 10:00,85,1008,16,271,12
11/9/2020 11:00,79,1008,16,278,16
11/9/2020 12:00,74,1008,16,284,19
11/9/2020 13:00,71,1007,16,280,19
11/9/2020 14:00,69,1007,18,277,20
11/9/2020 15:00,66,1006,18,273,20
11/9/2020 16:00,64,1007,18,273,19
11/9/2020 17:00,61,1007,18,273,18
11/9/2020 18:00,59,1007,16,273,17
11/9/2020 19:00,64,1007,16,275,17
11/9/2020 20:00,69,1008,16,276,17
11/9/2020 21:00,74,1009,16,278,17
11/9/2020 22:00,68,1008,16,274,16
11/9/2020 23:00,62,1008,16,271,16
12/9/2020 0:00,57,1008,16,268,15
12/9/2020 1:00,45,1007,16,267,15
12/9/2020 2:00,34,1007,16,266,15
12/9/2020 3:00,22,1007,16,265,15
12/9/2020 4:00,31,1007,16,266,15
12/9/2020 5:00,39,1007,16,268,15
12/9/2020 6:00,48,1007,16,269,14
12/9/2020 7:00,51,1008,16,270,14
12/9/2020 8:00,54,1008,16,271,13
12/9/2020 9:00,57,1009,18,272,13
12/9/2020 10:00,47,1009,18,270,14
12/9/2020 11:00,37,1008,18,267,15
12/9/2020 12:00,27,1008,18,265,16
12/9/2020 13:00,25,1008,18,264,16
12/9/2020 14:00,24,1007,18,264,17
12/9/2020 15:00,23,1006,18,264,17
12/9/2020 16:00,27,1007,18,262,17
12/9/2020 17:00,30,1007,18,261,17
12/9/2020 18:00,34,1007,18,260,17
12/9/2020 19:00,49,1008,16,261,17
12/9/2020 20:00,64,1008,16,262,17
12/9/2020 21:00,79,1009,16,263,17
12/9/2020 22:00,78,1009,14,264,16
12/9/2020 23:00,78,1008,14,264,15
13/9/2020 0:00,77,1008,14,264,14
13/9/2020 1:00,75,1008,14,266,13
13/9/2020 2:00,73,1008,16,269,12
13/9/2020 3:00,70,1008,16,271,11
13/9/2020 4:00,67,1008,16,254,9
13/9/2020 5:00,64,1008,16,237,8
13/9/2020 6:00,61,1008,16,220,6
13/9/2020 7:00,67,1009,16,196,6
13/9/2020 8:00,73,1010,16,171,5
13/9/2020 9:00,79,1010,18,146,4
13/9/2020 10:00,80,1010,18,174,6
13/9/2020 11:00,81,1010,18,201,7
13/9/2020 12:00,82,1010,20,228,9
13/9/2020 13:00,83,1009,20,236,10
13/9/2020 14:00,84,1008,20,245,11
13/9/2020 15:00,85,1008,20,253,13
13/9/2020 16:00,85,1008,20,262,12
13/9/2020 17:00,85,1008,18,270,11
13/9/2020 18:00,86,1008,18,279,10
13/9/2020 19:00,84,1009,18,287,8
13/9/2020 20:00,82,1009,18,296,7
13/9/2020 21:00,80,1010,18,305,5
13/9/2020 22:00,80,1010,18,281,5
13/9/2020 23:00,80,1010,16,257,4
14/9/2020 0:00,80,1010,16,233,3
14/9/2020 1:00,81,1009,16,180,3
14/9/2020 2:00,82,1009,16,128,3
14/9/2020 3:00,84,1009,14,75,3
14/9/2020 4:00,84,1009,14,81,3
14/9/2020 5:00,85,1009,14,86,4
14/9/2020 6:00,86,1009,14,92,5
14/9/2020 7:00,83,1010,16,108,6
14/9/2020 8:00,80,1010,16,124,6
14/9/2020 9:00,77,1011,16,140,6
14/9/2020 10:00,76,1010,18,169,6
14/9/2020 11:00,76,1010,18,198,7
14/9/2020 12:00,75,1010,18,226,7
14/9/2020 13:00,76,1009,18,240,9
14/9/2020 14:00,77,1008,20,254,11
14/9/2020 15:00,78,1008,20,268,13
14/9/2020 16:00,78,1008,20,278,13
14/9/2020 17:00,79,1008,18,289,13
14/9/2020 18:00,79,1008,18,300,12
14/9/2020 19:00,79,1009,18,272,11
14/9/2020 20:00,78,1009,18,244,10
14/9/2020 21:00,78,1010,18,216,9
14/9/2020 22:00,79,1010,18,147,8
14/9/2020 23:00,80,1009,16,78,7
15/9/2020 0:00,81,1009,16,10,6
15/9/2020 1:00,79,1009,16,20,6
15/9/2020 2:00,77,1008,16,30,6
15/9/2020 3:00,74,1008,16,40,6
15/9/2020 4:00,77,1008,14,50,6
15/9/2020 5:00,81,1009,14,61,6
15/9/2020 6:00,84,1009,14,72,6
15/9/2020 7:00,78,1009,16,92,5
15/9/2020 8:00,73,1010,16,111,5
15/9/2020 9:00,67,1011,16,131,5
15/9/2020 10:00,59,1010,18,170,6
15/9/2020 11:00,51,1010,18,210,7
15/9/2020 12:00,43,1009,20,249,8
15/9/2020 13:00,49,1009,20,262,10
15/9/2020 14:00,55,1008,20,276,13
15/9/2020 15:00,61,1007,20,289,16
15/9/2020 16:00,53,1007,20,295,16
15/9/2020 17:00,46,1007,18,300,15
15/9/2020 18:00,39,1007,18,306,14
15/9/2020 19:00,47,1008,18,309,13
15/9/2020 20:00,56,1008,18,312,12
15/9/2020 21:00,64,1009,18,315,12
15/9/2020 22:00,51,1008,16,317,10
15/9/2020 23:00,39,1008,16,318,9
16/9/2020 0:00,26,1008,16,320,8
16/9/2020 1:00,33,1008,16,320,7
16/9/2020 2:00,40,1007,16,320,6
16/9/2020 3:00,47,1007,16,320,5
16/9/2020 4:00,48,1007,16,294,5
16/9/2020 5:00,50,1008,16,268,4
16/9/2020 6:00,51,1008,16,242,4
16/9/2020 7:00,41,1009,16,206,4
16/9/2020 8:00,30,1009,16,170,4
16/9/2020 9:00,20,1010,18,134,5
16/9/2020 10:00,17,1009,18,167,6
16/9/2020 11:00,14,1009,18,200,7
16/9/2020 12:00,12,1008,20,234,8
16/9/2020 13:00,11,1008,20,244,10
16/9/2020 14:00,9,1007,20,254,12
16/9/2020 15:00,8,1006,20,264,14
16/9/2020 16:00,7,1007,18,269,14
16/9/2020 17:00,7,1007,18,274,13
16/9/2020 18:00,6,1007,18,279,13
16/9/2020 19:00,7,1008,14,276,11
16/9/2020 20:00,7,1008,12,272,9
16/9/2020 21:00,8,1009,10,269,7
16/9/2020 22:00,10,1009,10,261,7
16/9/2020 23:00,13,1009,10,253,6
17/9/2020 0:00,16,1009,10,246,6
17/9/2020 1:00,24,1008,12,245,6
17/9/2020 2:00,31,1008,14,243,7
17/9/2020 3:00,39,1008,16,242,7
17/9/2020 4:00,46,1008,16,224,6
17/9/2020 5:00,53,1008,16,207,5
17/9/2020 6:00,60,1009,16,189,4
17/9/2020 7:00,58,1009,16,167,4
17/9/2020 8:00,56,1010,16,145,3
17/9/2020 9:00,54,1011,16,124,3
17/9/2020 10:00,47,1010,18,174,6
17/9/2020 11:00,40,1010,18,225,8
17/9/2020 12:00,33,1009,18,276,10
17/9/2020 13:00,27,1009,18,281,12
17/9/2020 14:00,20,1008,18,286,14
17/9/2020 15:00,14,1007,20,291,15
17/9/2020 16:00,14,1007,18,296,15
17/9/2020 17:00,15,1008,18,301,15
17/9/2020 18:00,15,1008,18,307,14
17/9/2020 19:00,17,1008,18,308,13
17/9/2020 20:00,19,1009,18,309,11
17/9/2020 21:00,21,1009,18,311,9
17/9/2020 22:00,26,1009,18,307,9
17/9/2020 23:00,31,1009,16,302,9
18/9/2020 0:00,36,1009,16,298,8
18/9/2020 1:00,47,1008,16,299,8
18/9/2020 2:00,57,1008,16,299,8
18/9/2020 3:00,68,1008,16,299,8
18/9/2020 4:00,71,1008,16,306,7
18/9/2020 5:00,73,1008,16,313,6
18/9/2020 6:00,76,1008,16,321,5
18/9/2020 7:00,74,1009,16,318,5
18/9/2020 8:00,73,1009,16,316,4
18/9/2020 9:00,71,1010,18,314,4
18/9/2020 10:00,74,1010,18,302,6
18/9/2020 11:00,77,1009,18,289,8
18/9/2020 12:00,80,1009,18,277,10
18/9/2020 13:00,73,1008,20,279,11
18/9/2020 14:00,66,1008,20,281,13
18/9/2020 15:00,58,1007,20,283,15
18/9/2020 16:00,50,1007,20,284,14
18/9/2020 17:00,41,1008,20,286,14
18/9/2020 18:00,32,1008,20,288,13
18/9/2020 19:00,49,1008,20,290,13
18/9/2020 20:00,66,1009,18,293,12
18/9/2020 21:00,83,1009,18,295,11
18/9/2020 22:00,85,1009,18,303,11
18/9/2020 23:00,86,1009,18,310,10
19/9/2020 0:00,87,1008,18,318,10
19/9/2020 1:00,86,1008,18,289,9
19/9/2020 2:00,85,1007,18,261,7
19/9/2020 3:00,84,1007,18,232,6
19/9/2020 4:00,82,1007,18,172,6
19/9/2020 5:00,80,1007,18,111,7
19/9/2020 6:00,78,1008,18,51,7
19/9/2020 7:00,70,1008,18,76,6
19/9/2020 8:00,61,1009,18,102,6
19/9/2020 9:00,52,1009,20,127,5
19/9/2020 10:00,37,1009,20,157,5
19/9/2020 11:00,23,1009,22,187,6
19/9/2020 12:00,8,1009,22,217,6
19/9/2020 13:00,8,1008,22,239,8
19/9/2020 14:00,9,1007,22,261,11
19/9/2020 15:00,10,1007,22,283,13
19/9/2020 16:00,17,1007,22,291,14
19/9/2020 17:00,24,1007,22,299,14
19/9/2020 18:00,32,1008,22,308,14
19/9/2020 19:00,47,1008,20,314,13
19/9/2020 20:00,62,1009,20,320,12
19/9/2020 21:00,77,1009,20,326,10
19/9/2020 22:00,79,1009,20,323,10
19/9/2020 23:00,81,1009,18,320,9
20/9/2020 0:00,84,1009,18,317,9
20/9/2020 1:00,81,1009,18,315,9
20/9/2020 2:00,79,1009,18,314,9
20/9/2020 3:00,76,1008,18,312,9
20/9/2020 4:00,76,1009,18,309,9
20/9/2020 5:00,76,1009,18,307,9
20/9/2020 6:00,75,1009,18,304,9
20/9/2020 7:00,73,1010,18,297,9
20/9/2020 8:00,70,1011,18,289,9
20/9/2020 9:00,67,1011,18,282,9
20/9/2020 10:00,68,1011,18,281,10
20/9/2020 11:00,70,1011,18,279,10
20/9/2020 12:00,71,1010,20,278,11
20/9/2020 13:00,63,1009,20,278,12
20/9/2020 14:00,55,1009,20,277,13
20/9/2020 15:00,47,1008,20,277,13
20/9/2020 16:00,48,1008,20,279,13
20/9/2020 17:00,50,1008,20,281,12
20/9/2020 18:00,52,1009,20,282,11
20/9/2020 19:00,57,1009,18,274,10
20/9/2020 20:00,63,1010,18,265,9
20/9/2020 21:00,68,1010,18,257,8
20/9/2020 22:00,63,1010,18,247,7
20/9/2020 23:00,58,1010,18,237,6
21/9/2020 0:00,54,1010,18,227,6
21/9/2020 1:00,57,1009,16,207,5
21/9/2020 2:00,61,1009,16,187,4
21/9/2020 3:00,64,1009,16,167,3
21/9/2020 4:00,63,1009,16,140,3
21/9/2020 5:00,62,1009,16,114,4
21/9/2020 6:00,61,1009,16,87,4
21/9/2020 7:00,50,1010,16,104,4
21/9/2020 8:00,39,1010,16,121,5
21/9/2020 9:00,29,1011,16,138,5
21/9/2020 10:00,23,1011,18,173,5
21/9/2020 11:00,17,1010,20,209,5
21/9/2020 12:00,11,1010,20,244,5
21/9/2020 13:00,9,1009,20,258,7
21/9/2020 14:00,8,1008,22,272,10
21/9/2020 15:00,6,1008,22,286,13
21/9/2020 16:00,6,1008,22,293,13
21/9/2020 17:00,6,1008,20,300,13
21/9/2020 18:00,7,1008,20,308,13
21/9/2020 19:00,7,1008,20,315,12
21/9/2020 20:00,8,1009,20,322,11
21/9/2020 21:00,8,1009,20,329,10
21/9/2020 22:00,8,1009,20,296,9
21/9/2020 23:00,7,1009,20,264,8
22/9/2020 0:00,6,1008,20,232,6
22/9/2020 1:00,6,1008,20,163,6
22/9/2020 2:00,5,1008,20,94,5
22/9/2020 3:00,4,1008,20,25,5
22/9/2020 4:00,5,1008,18,27,5
22/9/2020 5:00,5,1008,18,29,5
22/9/2020 6:00,5,1009,18,31,6
22/9/2020 7:00,6,1009,18,62,6
22/9/2020 8:00,6,1010,18,92,6
22/9/2020 9:00,6,1010,18,123,6
22/9/2020 10:00,6,1010,20,184,6
22/9/2020 11:00,6,1010,20,244,7
22/9/2020 12:00,7,1009,22,305,8
22/9/2020 13:00,7,1008,22,305,10
22/9/2020 14:00,7,1008,22,305,13
22/9/2020 15:00,7,1007,22,305,15
22/9/2020 16:00,14,1007,20,308,15
22/9/2020 17:00,22,1007,20,311,15
22/9/2020 18:00,29,1008,20,314,15
22/9/2020 19:00,46,1008,20,319,13
22/9/2020 20:00,62,1008,20,324,11
22/9/2020 21:00,78,1009,20,329,10
22/9/2020 22:00,79,1009,20,328,9
22/9/2020 23:00,80,1009,20,328,9
23/9/2020 0:00,80,1009,18,328,8
23/9/2020 1:00,80,1008,18,293,8
23/9/2020 2:00,79,1008,18,259,8
23/9/2020 3:00,78,1008,18,224,8
23/9/2020 4:00,79,1008,18,158,8
23/9/2020 5:00,79,1009,18,92,8
23/9/2020 6:00,80,1009,16,26,7
23/9/2020 7:00,73,1010,18,38,7
23/9/2020 8:00,66,1010,18,50,6
23/9/2020 9:00,59,1011,18,62,6
23/9/2020 10:00,44,1011,20,88,6
23/9/2020 11:00,28,1010,20,115,6
23/9/2020 12:00,13,1010,22,141,6
23/9/2020 13:00,17,1009,22,208,8
23/9/2020 14:00,22,1009,22,275,9
23/9/2020 15:00,26,1008,22,342,10
23/9/2020 16:00,25,1008,22,337,10
23/9/2020 17:00,24,1008,20,333,11
23/9/2020 18:00,23,1008,20,329,12
23/9/2020 19:00,25,1009,20,297,11
23/9/2020 20:00,28,1009,20,265,10
23/9/2020 21:00,30,1009,20,232,9
23/9/2020 22:00,33,1009,18,193,7
23/9/2020 23:00,37,1009,18,154,6
24/9/2020 0:00,41,1009,18,115,5
24/9/2020 1:00,38,1009,18,153,6
24/9/2020 2:00,34,1008,18,190,7
24/9/2020 3:00,31,1008,18,227,8
24/9/2020 4:00,28,1008,18,157,8
24/9/2020 5:00,25,1009,18,87,9
24/9/2020 6:00,22,1009,18,17,9
24/9/2020 7:00,19,1009,18,45,7
24/9/2020 8:00,16,1010,20,73,6
24/9/2020 9:00,13,1011,20,102,4
24/9/2020 10:00,14,1010,20,152,4
24/9/2020 11:00,15,1010,22,202,5
24/9/2020 12:00,16,1009,22,253,5
24/9/2020 13:00,15,1008,22,269,8
24/9/2020 14:00,14,1008,22,286,11
24/9/2020 15:00,13,1007,22,302,13
24/9/2020 16:00,13,1007,22,310,13
24/9/2020 17:00,13,1007,22,317,12
24/9/2020 18:00,13,1007,22,324,11
24/9/2020 19:00,15,1008,22,331,10
24/9/2020 20:00,17,1008,20,338,9
24/9/2020 21:00,19,1009,20,344,8
24/9/2020 22:00,24,1009,20,313,7
24/9/2020 23:00,29,1009,20,282,6
25/9/2020 0:00,34,1008,20,251,6
25/9/2020 1:00,43,1008,18,186,6
25/9/2020 2:00,51,1008,18,121,6
25/9/2020 3:00,59,1008,18,56,5
25/9/2020 4:00,59,1008,18,70,5
25/9/2020 5:00,59,1008,18,84,5
25/9/2020 6:00,58,1008,18,97,5
25/9/2020 7:00,52,1009,18,103,5
25/9/2020 8:00,47,1009,18,109,4
25/9/2020 9:00,41,1010,20,114,4
25/9/2020 10:00,46,1009,20,141,4
25/9/2020 11:00,52,1009,22,167,4
25/9/2020 12:00,57,1008,22,194,4
25/9/2020 13:00,47,1008,22,226,6
25/9/2020 14:00,36,1007,22,258,8
25/9/2020 15:00,26,1006,22,291,10
25/9/2020 16:00,26,1007,22,304,9
25/9/2020 17:00,26,1007,22,318,8
25/9/2020 18:00,27,1007,22,331,8
25/9/2020 19:00,27,1007,22,314,6
25/9/2020 20:00,28,1008,22,297,5
25/9/2020 21:00,29,1009,20,280,4
25/9/2020 22:00,32,1008,20,234,5
25/9/2020 23:00,35,1008,20,188,5
26/9/2020 0:00,38,1008,20,142,5
26/9/2020 1:00,39,1008,18,146,5
26/9/2020 2:00,41,1007,18,149,6
26/9/2020 3:00,42,1007,18,153,6
26/9/2020 4:00,44,1007,18,150,6
26/9/2020 5:00,46,1007,18,146,5
26/9/2020 6:00,49,1008,18,143,5
26/9/2020 7:00,52,1008,20,153,5
26/9/2020 8:00,56,1009,20,163,6
26/9/2020 9:00,59,1009,20,173,6
26/9/2020 10:00,43,1009,22,190,7
26/9/2020 11:00,26,1008,22,206,8
26/9/2020 12:00,10,1007,22,223,9
26/9/2020 13:00,9,1007,22,236,10
26/9/2020 14:00,9,1006,22,249,11
26/9/2020 15:00,9,1006,22,261,12
26/9/2020 16:00,10,1006,22,263,10
26/9/2020 17:00,11,1006,22,265,8
26/9/2020 18:00,12,1006,22,266,6
26/9/2020 19:00,14,1007,22,251,5
26/9/2020 20:00,17,1007,22,237,4
26/9/2020 21:00,19,1008,20,222,3
26/9/2020 22:00,18,1007,20,218,5
26/9/2020 23:00,18,1007,20,213,6
27/9/2020 0:00,17,1007,20,209,8
27/9/2020 1:00,18,1007,18,231,7
27/9/2020 2:00,20,1006,18,252,7
27/9/2020 3:00,21,1006,18,274,6
27/9/2020 4:00,27,1006,18,273,7
27/9/2020 5:00,33,1006,18,271,8
27/9/2020 6:00,39,1007,18,270,8
27/9/2020 7:00,48,1007,16,231,11
27/9/2020 8:00,58,1008,14,192,13
27/9/2020 9:00,68,1008,14,154,15
27/9/2020 10:00,63,1008,14,164,13
27/9/2020 11:00,59,1007,14,174,10
27/9/2020 12:00,55,1007,14,184,8
27/9/2020 13:00,58,1006,14,191,7
27/9/2020 14:00,61,1005,16,198,6
27/9/2020 15:00,64,1004,16,205,5
27/9/2020 16:00,60,1005,16,213,6
27/9/2020 17:00,55,1005,16,222,6
27/9/2020 18:00,51,1005,14,230,7
27/9/2020 19:00,49,1005,12,214,7
27/9/2020 20:00,48,1006,10,199,7
27/9/2020 21:00,47,1006,6,183,7
27/9/2020 22:00,48,1006,6,177,7
27/9/2020 23:00,49,1006,8,171,8
28/9/2020 0:00,50,1006,8,165,8
28/9/2020 1:00,51,1005,10,168,7
28/9/2020 2:00,51,1005,12,171,6
28/9/2020 3:00,52,1004,16,174,6
28/9/2020 4:00,51,1005,16,177,6
28/9/2020 5:00,50,1005,16,180,6
28/9/2020 6:00,48,1005,16,184,5
28/9/2020 7:00,50,1005,16,180,6
28/9/2020 8:00,52,1006,16,176,6
